ID,degr_class,orig_species,canopy_width,canopy_length,height,species,plot_size,bsd,yc,yc_lc,yc_uc,area,vol
PV26,Intact,P.pyracantha,12,13,43,P.pyracantha,5,None,0.03897572209149712,0.021111849466227607,0.30855779989101884,0.01227184630308513,0.005276893910326605
PV26,Intact,P.pyracantha,14,15,21,P.pyracantha,5,None,0.029542977900477514,0.016002446362758653,0.2338819083787803,0.01651299638543135,0.0034677292409405836
PV27,Intact,S.longispina,123,135,283,S.longispina,5,None,2.004795309938787,2.547760706380542,6.849717308957523,1.3069810837096936,3.6987564668984327
PV27,Intact,C.haematocarpa,68,81,105,C.haematocarpa,5,None,1.5695621237880093,1.8965542329105112,5.6242642769070335,0.4359156156396687,0.4577113964216521
PV27,Intact,S.longispina,79,92,75,S.longispina,5,None,0.17271956817279882,0.21949778455293184,0.5901251912570626,0.5741456923976196,0.4306092692982147
PV27,Intact,P.peltatum,97,124,214,P.peltatum,5,None,0.47668281784474364,0.744816902882412,1.3307395331499094,0.9589907924623693,2.05224029586947
PV27,Intact,A.africanus,74,111,207,A.africanus,5,None,0.06340265757954491,0.052835547982954104,0.3302221748934631,0.6720063035569417,1.3910530483628694
PV27,Intact,Z.morgsana,172,195,183,Z.morgsana,5,None,2.1398399377955166,1.5157199559384913,12.972779622885321,2.644612330745973,4.83964056526513
PV27,Intact,A.africanus,174,199,179,A.africanus,5,None,0.3248470394066549,0.27070586617221243,1.6919116635763276,2.7317915268830895,4.8899068331207305
PV27,Intact,Crassula sp1,22,23,65,Crassula sp1,5,None,0.030703541868460856,0.04285702719139328,0.09594856833894018,0.039760782021995816,0.02584450831429728
PV27,Intact,E.undulata,228,198,325,E.undulata,5,None,4.718802199821062,4.91541895814694,19.759984211750698,3.5632729275178834,11.58063701443312
PV27,Intact,S.longispina,242,273,274,S.longispina,5,None,9.343222588333028,11.873678706006556,31.922677176804513,5.207680697177206,14.269045110265544
PV27,Intact,C.perforata,197,145,56,C.perforata,5,None,0.33390319204064306,0.466073205556731,1.0434474751270097,2.2965827695904784,1.2860863509706677
PV27,Intact,P.pyracantha,24,43,51,P.pyracantha,5,None,0.16026520139891792,0.08681031742441389,1.2687661777414336,0.08814130888727864,0.0449520675325121
PV27,Intact,P.pyracantha,19,52,56,P.pyracantha,5,None,0.18403028385066264,0.09968307041910894,1.4569064138177459,0.09897980354216342,0.055428689983611515
PV27,Intact,A.africanus,48,49,23,A.africanus,5,None,0.014085604039375768,0.011738003366146475,0.07336252103841547,0.18474528298516477,0.0424914150865879
PV27,Intact,P.pyracantha,9,15,25,P.pyracantha,5,None,0.025819238106551654,0.013985420641048815,0.20440230167686727,0.011309733552923255,0.0028274333882308137
PV27,Intact,C.haematocarpa,78,42,24,C.haematocarpa,5,None,0.006195991236108402,0.0074868227436309855,0.022202301929388442,0.2827433388230814,0.06785840131753954
PV27,Intact,Crassula sp1,21,27,18,Crassula sp1,5,None,0.0065250083953529905,0.009107824218513551,0.020390651235478098,0.04523893421169302,0.008143008158104743
PV27,Intact,Crassula sp1,10,11,21,Crassula sp1,5,None,0.0027774460413560412,0.0038768517660594747,0.00867951887923763,0.008659014751456867,0.0018183930978059421
PV27,Intact,Crassula sp1,41,74,27,Crassula sp1,5,None,0.033122786065614404,0.046233888883253436,0.10350870645504501,0.25967226777328134,0.07011151229878597
PV27,Intact,Crassula sp3,8,12,29,Crassula sp3,5,None,0.003933346203865323,0.005490295742895347,0.012291706887079135,0.007853981633974483,0.0022776546738526
PV27,Intact,Crassula sp3,57,62,38,Crassula sp3,5,None,0.05339227553365345,0.07452671793239128,0.16685086104266705,0.27805058479678163,0.10565922222277703
PV27,Intact,Crassula sp1,18,43,71,Crassula sp1,5,None,0.05054469906645243,0.07055197578025653,0.15795218458266386,0.07306166415004763,0.05187378154653381
PV27,Intact,Crassula sp3,7,10,11,Crassula sp3,5,None,0.0009342163465787779,0.0013040103170995443,0.0029194260830586807,0.0056745017305465635,0.0006241951903601221
PV27,Intact,Crassula sp3,12,24,16,Crassula sp3,5,None,0.003898927645190333,0.005442253171411507,0.012184148891219791,0.025446900494077322,0.0040715040790523715
PV27,Intact,Crassula sp3,53,58,39,Crassula sp3,5,None,0.05051505798329893,0.07051060176835476,0.15785955619780917,0.241922269280499,0.0943496850193946
PV27,Intact,Crassula sp3,38,65,56,Crassula sp3,5,None,0.07272951500813905,0.10151828136552744,0.22727973440043456,0.20830722788708822,0.1166520476167694
PV27,Intact,Crassula sp3,41,43,64,Crassula sp3,5,None,0.06651075566247154,0.09283792977886654,0.20784611144522358,0.13854423602330987,0.08866831105491832
PV27,Intact,Crassula sp3,12,14,42,Crassula sp3,5,None,0.00878519432932755,0.012262667084686372,0.027453732279148595,0.013273228961416876,0.005574756163795089
PV27,Intact,Crassula sp1,84,93,39,Crassula sp1,5,None,0.09136644371250931,0.12753232768204426,0.2855201366015916,0.6151434765269664,0.2399059558455169
PV27,Intact,Crassula sp1,53,57,45,Crassula sp1,5,None,0.059890401489485365,0.08359701874574,0.1871575046546418,0.23758294442772812,0.10691232499247766
PV27,Intact,E.undulata,195,362,224,E.undulata,5,< 50 out,9.475242266622875,9.870044027732161,39.677576991483285,6.091724869897373,13.645463708570116
PV27,Intact,C.ovata,25,28,51,C.ovata,5,None,0.02814354712073784,0.012312801865322806,0.27264061273214785,0.05515458602458581,0.028128838872538763
PV27,Intact,Crassula sp1,54,91,55,Crassula sp1,5,None,0.10975052346868985,0.1531934390083796,0.3429703858396558,0.4128249096357838,0.22705370029968108
PV27,Intact,C.ovata,12,17,14,C.ovata,5,None,0.0013049696580260833,0.0005709242253864115,0.012641893562127684,0.01651299638543135,0.002311819493960389
PV27,Intact,Crassula sp1,42,58,103,Crassula sp1,5,None,0.15188395491006948,0.212004687061972,0.4746373590939672,0.19634954084936207,0.20224002707484295
PV27,Intact,C.orbiculata,31,38,98,C.orbiculata,5,None,0.04647167205675544,0.05228063106384987,0.17814140955089586,0.09348201639838127,0.09161237607041366
PV27,Intact,A.racemosus,105,111,173,A.racemosus,5,None,0.09096505262744645,0.07580421052287205,0.47377631576795026,0.9160884177867836,1.5848329627711357
PV27,Intact,B.oleoides,24,27,168,B.oleoides,5,None,0.0067274300705796345,0.007288049243127938,0.026769565489181465,0.051070515574919075,0.08579846616586403
PV27,Intact,E.undulata,131,184,198,E.undulata,5,None,2.1526541234289547,2.2423480452384945,9.014239141858747,1.948278319077795,3.8575910717740345
PV27,Intact,S.longispina,132,169,229,S.longispina,5,None,2.238126510097139,2.8442857732484477,7.646932242831892,1.7789464750493054,4.07378742786291
PV27,Intact,Z.morgsana,186,178,139,Z.morgsana,5,None,1.4111392214250171,0.9995569485093874,8.555031529889167,2.6015528764377076,3.6161584982484136
PV27,Intact,P.peltatum,199,145,122,P.peltatum,5,None,0.6132628347045226,0.9582231792258167,1.7120254135501258,2.323521926595011,2.834696750445913
PV27,Intact,S.longispina,235,174,194,S.longispina,5,None,3.7270368431387344,4.736442654822142,12.734042547390676,3.284554754282214,6.372036223307495
PV27,Intact,C.orbiculata,34,36,230,C.orbiculata,5,None,0.04794557359528923,0.05393877029470039,0.18379136544860875,0.09621127501618741,0.22128593253723103
PV27,Intact,C.perforata,101,127,28,C.perforata,5,None,0.08273258179237282,0.11548089541852041,0.2585393181011651,1.0207034531513237,0.28579696688237066
PV27,Intact,P.pyracantha,63,120,64,P.pyracantha,5,None,0.701355810171387,0.37990106384283473,5.552400163856815,0.6575549773504287,0.42083518550427435
PV27,Intact,C.ovata,12,14,32,C.ovata,5,None,0.0041724200930980315,0.0018254337907303887,0.040420319651887186,0.013273228961416876,0.0042474332676534
PV27,Intact,K.rotundifolia,4,4,18,K.rotundifolia,5,None,0.0006703922527325526,0.0009357558527725214,0.002094975789789227,0.0012566370614359172,0.0002261946710584651
PV27,Intact,K.rotundifolia,14,28,45,K.rotundifolia,5,None,0.017632549557954784,0.02461210042464522,0.055101717368608694,0.03463605900582747,0.01558622655262236
PV27,Intact,E.undulata,175,181,204,E.undulata,5,None,2.958944438386176,3.0822337899856,12.39057983574211,2.488455540908475,5.076449303453289
PV27,Intact,S.longispina,228,223,207,S.longispina,5,None,5.0149808717285564,6.373204857821707,17.1345179784059,3.993769295830109,8.267102442368326
PV27,Intact,P.myrtifolia,91,98,113,P.myrtifolia,5,None,1.0650880990769462,0.5769227203333459,8.431947451025824,0.7013801948680062,0.792559620200847
PV27,Intact,P.myrtifolia,24,28,58,P.myrtifolia,5,None,0.12485647431376375,0.0676305902532887,0.9884470883172963,0.053092915845667506,0.030793891190487154
PV27,Intact,Crassula sp1,18,20,21,Crassula sp1,5,None,0.00589864546430347,0.00823352596059026,0.018433267075948345,0.02835287369864788,0.005954103476716054
PV27,Intact,E.undulata,152,226,145,E.undulata,5,None,3.4581632809919296,3.602253417699927,14.481058739153704,2.8055207794720247,4.068005130234436
PV27,Intact,Crassula sp1,19,21,18,Crassula sp1,5,None,0.0051763173271249996,0.007225276269111979,0.016175991647265624,0.031415926535897934,0.005654866776461627
PV27,Intact,K.rotundifolia,5,6,39,K.rotundifolia,5,None,0.002681818503534724,0.003743371661183886,0.008380682823546013,0.002375829444277281,0.0009265734832681397
PV27,Intact,C.ovata,7,21,14,C.ovata,5,None,0.0012328540555590782,0.0005393736493070967,0.01194327366322857,0.015393804002589986,0.0021551325603625976
PV27,Intact,P.pyracantha,87,92,58,P.pyracantha,5,None,0.6383408748745801,0.34576797389039754,5.053531926090425,0.629123563835441,0.3648916670245558
PV27,Intact,C.perforata,49,81,12,C.perforata,5,None,0.01381900779335048,0.01928903171155171,0.04318439935422025,0.3318307240354219,0.03981968688425063
PV27,Intact,Crassula sp1,18,24,27,Crassula sp1,5,None,0.009216524908198171,0.01286473268435995,0.028801640338119286,0.03463605900582747,0.009351735931573416
PV27,Intact,Crassula sp3,17,35,37,Crassula sp3,5,None,0.018036366758009185,0.02517576193305449,0.0563636461187787,0.053092915845667506,0.019644378862896977
PV27,Intact,C.haematocarpa,94,117,228,C.haematocarpa,5,None,28.7457943740823,34.734501535349445,103.00576317379492,0.8741677908154448,1.9931025630592143
PV27,Intact,A.africanus,53,173,220,A.africanus,5,None,0.10108110901288811,0.0842342575107401,0.5264641094421256,1.0028749148422018,2.206324812652844
PV27,Intact,A.pluridens,168,171,409,A.pluridens,5,None,9.463431927808445,5.914644954880278,66.24402349465912,2.256468558394954,9.228956403835362
PV27,Intact,C.perforata,54,108,43,C.perforata,5,None,0.0924267386529897,0.12901232270313148,0.2888335582905928,0.5152997350050659,0.22157888605217832
MV1,Moderate,E.undulata,236,268,297,E.undulata,5,None,7.306110061918808,7.6105313144987585,30.594335884285005,4.987592496839156,14.813149715612292
MV1,Moderate,E.undulata,199,251,231,E.undulata,5,None,5.441508994266892,5.668238535694679,22.786318913492607,3.9760782021995817,9.184740647081034
MV1,Moderate,A.capensis,29,73,42,A.capensis,5,None,0.015835644192816477,0.013196370160680398,0.0824773135042525,0.2042820622996763,0.08579846616586403
MV1,Moderate,A.tetracantha,204,208,168,A.tetracantha,5,None,2.450668610632979,2.8080577830169555,9.241062885928526,3.3329156461934115,5.599298285604932
MV1,Moderate,G.robusta,59,71,115,G.robusta,5,None,0.16366842139666685,0.1909464916294447,0.6069370626793062,0.3318307240354219,0.3816053326407352
